trackNum,lifetime,max_intensity,background,totaldisp,max_msd,catIdx,aux,avg_rise,avg_dec,risevsdec,avg_mom_rise,avg_mom_dec,risevsdec_mom
1-1711,2,519.4489391705542,1263.4653104943513,2.074739789887352,4.304545195741813,1,0,285.1491588251179,-224.43734626209314,0.8333333333333334,441.2425825709073,-360.8000258855136,0.6666666666666666
1-1712,2,1611.329014409657,1564.540968710545,2.036298485065594,4.146511520280432,1,0,460.91017993269014,-404.62970969636604,0.8333333333333334,589.7205629964552,-714.0453243411412,1.0
1-1715,2,512.5715379746666,1235.8060340648578,1.194786448444451,1.4275146573865047,1,0,161.91309418935552,-181.95718739554587,1.2,317.75617500456303,-176.17926372712387,0.6666666666666666
1-1718,32,1746.5868061983756,1285.1100293765082,3.653286809203572,7.749538994332383,1,1,182.47799005264432,-212.01392192701647,1.05,266.6668507246151,-270.92502157409905,1.105263157894737
1-1719,23,2412.212552554997,1699.422655692579,10.9875694732318,28.601957923961262,1,0,392.70833888400267,-389.87085585762935,1.0,662.9417265179762,-634.9596970129984,0.9375
1-1720,3,1054.0904845187683,1465.6676772297533,2.7059438535723404,7.322132138685927,1,0,325.66913543349403,-345.24655762204355,1.4,623.063671391393,-681.4969146297271,1.2
1-1722,2,641.9611200387554,1453.6694801251788,1.234667886181442,1.5244047891677504,1,0,243.72927692865025,-364.9494339653945,1.75,647.1465408888221,-395.0394786475662,0.6666666666666666
1-1723,4,1116.550709137594,1345.5853304756722,3.2244402711382163,10.397015062137893,1,0,220.14058599764698,-344.0919238851911,1.1666666666666667,341.4264703447278,-496.09523971061753,1.4
1-1731,3,985.9039606771521,1440.2442514947716,1.3394758858131681,7.673520224067614,1,0,335.42979622344126,-261.5684443421249,0.7142857142857143,457.2289185776986,-592.3678055802621,1.2
1-1732,2,843.4065103000725,1476.4099267554823,2.3994868095953015,5.757536949421838,1,0,218.1703776914949,-278.2813038272625,1.2,495.50897335567277,-303.3356138375974,0.6666666666666666
1-1735,5,1366.8241940754729,1941.6427401337246,6.045078900996337,36.542978919271086,1,0,460.26886328099613,-595.4316207962368,1.3333333333333333,755.5215723366786,-1140.6626583223738,1.6
1-1737,9,752.1302706207271,1313.4357754824077,2.0090363883882665,6.744020027557133,1,0,120.58789993731943,-153.3593354421954,1.0,225.2535351133225,-187.48812794027492,0.7
1-1740,2,1437.6536310445933,1843.3989281059557,1.2043141591133941,1.4503725938410017,1,0,521.7955336077628,-460.8059870499282,0.8333333333333334,749.9115065926667,-1100.9017230662416,1.5
1-1741,3,499.30886332426473,1345.8291537663986,2.351267419213266,5.528458476653811,1,0,401.0479865422875,-273.0235910807172,0.7142857142857143,658.082701166849,-620.2633834832249,0.8333333333333334
1-1742,23,808.8240785238132,1415.5696922747206,5.469162452846463,6.576111299185146,1,0,207.63889849556116,-244.93293846381803,1.1333333333333333,477.7371711720474,-324.6995755991163,0.7222222222222222
1-1743,10,772.9629541863496,1350.8682878619031,5.937452090968189,37.26894295949174,1,0,235.83685538811952,-296.13879134572215,1.375,494.5651256257858,-482.72754930898395,1.0
1-1747,3,1120.913439772196,1408.7000927263814,0.994158638953056,0.9883513994049928,1,0,394.3606856215948,-225.91121924235833,0.5,314.7420090433201,-436.0025843391792,1.75
1-1748,2,531.6184503590665,1385.6210174414584,1.3285490071360078,1.765042464362072,1,0,155.99479541575204,-248.39374992878857,1.2,322.64049579480064,-299.93361625978713,1.0
1-1749,2,1060.6177637151206,1507.358512847753,1.8621254210774152,3.4675110838227408,1,0,265.5277115465821,-371.44220284543326,1.2,458.5803561790147,-791.0122575911255,1.5
1-1750,2,389.74088976492686,1229.8700371785621,2.2212182604538127,4.933810560573461,1,0,61.613472824937105,-78.26820597388459,1.75,108.8220141271724,-99.83999212093708,0.6666666666666666
1-1751,4,457.7422847156357,1201.8988620140917,1.8947099569321497,5.559591527401596,1,0,236.9845639644409,-115.28844166127078,0.625,341.0516601123721,-304.02276409615433,1.0
1-1753,7,1968.8104574713784,1502.1447792276122,3.1223726361878694,9.749210879214786,1,0,841.4114199007666,-710.5788564187773,0.7777777777777778,1157.8356808746,-1723.2813238806173,1.5
1-1756,5,1792.5783325394843,1559.5365114516917,2.4000944038285272,8.29795278779035,1,0,655.6382371325905,-517.1053264663148,0.75,870.7342705904539,-891.5353545098999,0.8571428571428571
1-1757,2,639.3222799755367,1300.794673696571,1.6392855831416562,2.68725722309608,1,0,257.9004385286926,-192.04522397388342,0.5714285714285714,351.70138509062855,-492.4068432344251,1.5
1-1762,5,806.9669383415863,1458.7559789903744,3.0339990586175456,10.755863555729926,1,0,345.76238078344636,-401.119944545225,1.3333333333333333,593.593577611898,-859.463223791656,1.6
1-1763,7,789.7251795946244,1404.1017564873841,3.610208402443347,22.184639351158598,1,0,266.8460752469151,-217.33841026859906,0.7777777777777778,510.973551006464,-319.45734005047336,0.6666666666666666
1-1768,7,1891.2645887526653,1426.8724433834782,4.972189592048243,24.722669339272873,1,0,629.8168712594615,-636.5161381339024,1.0,1067.3597672319222,-1126.2489624509667,1.1428571428571428
1-1771,15,750.4444280614626,1322.6953972228332,3.110781760949139,7.359526049834304,1,0,149.83930910707622,-154.31377833244215,1.0,226.8945779232172,-276.33622399966714,1.0909090909090908
1-1773,4,724.927186604417,1455.5967172110127,0.6063746618943724,2.5691730512886823,1,0,135.21302413137195,-162.74665033748468,0.8571428571428571,380.9867589845735,-230.01838029939958,0.5
1-1774,2,1032.7719883424402,1558.9060618404098,2.747979260128284,7.551390014095193,1,0,240.13593604619018,-503.4102536270887,2.6666666666666665,469.22424012328355,-446.88431845224267,1.0
1-1779,2,772.3628909745104,1567.8968644991312,2.429114768622486,5.900598559139873,1,0,492.5976372975109,-254.90074155301312,0.5714285714285714,680.4614193562703,-386.6215343890167,0.6666666666666666
1-1780,2,1668.8618668198278,1780.2761346575587,2.0700844776333396,4.285249744538496,1,0,329.8139795089889,-714.6516469868786,1.75,897.8096911034739,-951.3930665461536,1.0
1-1781,2,695.8974313536099,1260.243695794293,2.547464598952418,6.489575882915804,1,0,213.691239569815,-335.00958781629663,1.2,332.1862212094133,-654.0229665223513,2.3333333333333335
1-1783,3,773.0923691414168,1463.45063254714,1.8319308074148684,3.3559704831556916,1,0,398.34252233899355,-434.6913117423089,1.0,738.8859473840586,-772.0050688286703,1.2
1-1789,2,480.2245782527882,1216.1730833865226,1.9315116683860454,3.7307373251114444,1,0,158.64420192832026,-175.04663063375855,0.8333333333333334,242.7861315079068,-262.39967258203876,1.0
1-1790,3,883.9061993827706,1566.5825352705085,2.484990948271866,9.562360520088099,1,0,291.2119955041605,-354.54542639619183,1.4,534.2927700632018,-877.4424161487109,1.75
1-1792,3,702.8116471835469,1376.429569631876,0.9784444787596157,1.2803914042031939,1,0,196.4892880168184,-184.4481827376118,0.7142857142857143,270.1791139188908,-219.5909474828982,0.8333333333333334
1-1793,5,626.6582876936106,1265.51447463456,5.3187715237074755,28.289330521401546,1,0,205.70899727995814,-196.25886821185006,0.75,285.95151150164423,-276.67382276620816,1.1666666666666667
1-1796,4,659.8391185583686,1323.24933492995,1.413965857532449,1.9992994462674738,1,0,142.68598242251278,-221.38045570895093,1.6,244.00217086973134,-315.0903267618164,1.4
1-1798,12,1241.8593249432333,1320.8613903903542,2.869366405898085,15.044094461947626,1,0,276.5730372093124,-238.14914145958176,1.3333333333333333,500.7110496824128,-377.9655298795417,0.8181818181818182
1-1800,36,10441.556976802825,1910.114275608852,5.583665771949841,4.006959733251538,1,0,888.4057188047489,-1160.8765625754936,1.368421052631579,1507.3965740000187,-2400.79921513382,1.588235294117647
1-1801,6,1973.838826479563,1490.0925376117539,4.71837186410133,22.26303304794306,1,0,300.02370514540036,-381.5152090580716,1.5,465.3352933443715,-406.40212162393954,1.0
1-1803,5,1479.5496843889557,1768.4408079576233,4.370265110248426,19.099217133854687,1,0,532.1740986722065,-735.0263686218236,1.3333333333333333,851.6790306174154,-1141.535206026936,1.1666666666666667
1-1810,2,1596.4218825452454,1650.4423748707693,0.8339377246533834,0.6954521286000623,1,0,621.0328601656714,-613.5241167870659,0.8333333333333334,1168.6779397537848,-1134.2026136729041,1.0
1-1814,5,1931.9250702826419,1533.1048597850354,4.763842366444236,22.694194092329024,1,0,502.049387184648,-607.1057489233809,1.3333333333333333,818.7220201174936,-1281.6203636914274,1.6
1-1815,6,637.5369482238365,1193.098225746123,0.6511093787222214,4.343981002871705,1,0,150.6332346997486,-121.28245382837818,0.875,190.61251894594187,-317.4154296367232,1.3333333333333333
1-1817,2,603.0375016053805,1301.4991754265789,2.306903184859161,5.321802304313341,1,0,116.78326920883391,-158.0819522310152,0.8333333333333334,318.26625575241314,-193.64495719950935,0.6666666666666666
1-1818,3,866.989801398741,1488.1588295311128,0.35756668088463633,0.8573879637974442,1,0,409.3473772367911,-444.02114832210106,1.0,832.2583769448498,-834.4384608142047,1.2
1-1820,3,697.4082638003471,1409.204200063826,0.6722689903203926,5.681115960004343,1,0,304.19108270676327,-480.1764943504382,2.0,504.2842965882099,-862.223872879996,1.75
1-1823,3,1453.029263165905,1548.1091488650306,2.3280486667166995,5.419810594601402,1,0,304.67417506031614,-463.4102806226025,1.4,1007.5279139675133,-522.584094991071,0.5714285714285714
1-1824,2,567.3896730503347,1381.2116440083796,1.7912854467693105,3.2087035518075284,1,0,163.82255012110693,-165.6026537249473,1.2,286.83521691432946,-308.2715304686202,1.0
1-1825,2,763.0655564560591,1391.8261193483006,1.3618431057530829,1.8546166446872023,1,0,217.75993241361763,-297.3039073414561,1.2,420.3167249174499,-529.6336125661793,1.5
1-1826,25,708.4346409267719,1336.2322748927438,0.9136109021996023,2.911167435645197,1,0,180.41603459214997,-213.98149658335217,1.2666666666666666,340.2839025201042,-345.7563508190299,1.0625
1-1831,7,740.0152596475556,1468.3940962128863,2.0850479414471237,11.472186424514685,1,0,155.47555405852754,-102.82065124983802,0.7777777777777778,253.73640646732534,-186.96097502364552,0.6666666666666666
1-1834,5,496.83796597191656,1213.9290431052436,3.239128119007735,10.491950971346586,1,0,106.2167692203277,-112.65690241721478,0.75,216.56091445456786,-162.7456568120533,0.625
1-1835,2,760.9491467413665,1322.3968532612664,2.3749228297792557,5.6402584474067075,1,0,101.5860997437237,-159.32428194038675,1.75,177.57266043208415,-228.39979070651543,1.5
1-1839,3,617.885340886539,1700.5029291491876,2.859764568732361,8.178253388576987,1,0,373.7571741186198,-472.68184808166245,1.4,769.7954352808522,-772.9787405792246,0.8333333333333334
1-1840,3,627.5317833356363,1386.4239137852264,3.537496976866034,12.51388486133633,1,0,311.24808095332327,-389.79397574425127,1.4,524.8814133885953,-714.9458644248118,1.2
1-1842,3,497.90621739509714,1343.1160608035477,3.3466102173108796,11.199799946609573,1,0,275.0507963444784,-229.27854638962003,1.0,598.3118739312781,-378.2431509267024,0.5714285714285714
1-1843,5,11889.156170860786,1969.1783182231165,0.6343884368096179,16.857736305394493,1,0,2008.8628090697955,-2582.991576140932,1.3333333333333333,3387.637059205998,-7443.79855474441,2.25
1-1845,9,1269.3289784308954,1362.7940156240163,3.7685810738002004,16.395270119028854,1,0,288.13737938255423,-247.36238551270827,0.8,358.4021268922246,-395.06790587125687,1.4285714285714286
1-1846,5,542.2734654302883,1328.5417986736988,2.3349468304496415,10.192006396422432,1,0,243.24765074071956,-233.43758521152077,0.75,368.9012963091635,-410.20808027020934,1.1666666666666667
1-1847,3,529.727888685388,1372.123420945947,3.7681814160364966,14.199191184162816,1,0,140.20541644890776,-293.72811991725223,1.4,555.6700035415876,-281.2593736416318,0.375
1-1849,13,1714.6959629668968,1525.8952948800004,4.716157869180518,26.823174959404135,1,0,452.08943246259105,-359.4803572224247,0.6923076923076923,648.9874056918276,-674.9686177361315,1.1
1-1850,11,3425.8602711601948,1660.0174375014853,0.37525708526141227,10.215860570188816,1,0,862.7238214843474,-565.3890432234783,0.6666666666666666,746.5752515800243,-1032.3059657613971,1.375
1-1854,2,1416.1727541646146,1555.251259800809,2.8421449004116868,8.077787634936158,1,0,419.0205321806976,-435.76423006390627,0.8333333333333334,515.052398687709,-812.2256991252103,1.5
1-1855,6,2663.7251739840726,1592.3012398866128,3.483588841530831,14.637137447289609,1,0,701.9704694100495,-761.2074883724805,1.1428571428571428,1131.82271983327,-1587.3856931241382,1.3333333333333333
1-1856,4,900.4710137464366,1275.692372956003,1.1209544864294643,5.864355044243192,1,0,235.89594581372216,-436.15081530203116,1.6,718.2777150598695,-519.3976093161906,0.7142857142857143
1-1857,2,545.1465415489869,1390.9264400069076,2.5583750952894384,6.545283128197243,1,0,227.0551532134189,-92.93602507313896,0.5714285714285714,199.54693804152137,-262.2089154786971,1.0
1-1860,6,1117.1137233297675,1539.2291103810032,5.54882566048829,30.789466210493305,1,0,318.57922055892953,-219.5144780365572,0.875,381.7386422033153,-677.3631466969705,1.8
1-1863,3,970.6429667992044,1462.6413766056,1.917929654952831,3.678454161347486,1,0,400.4064048529213,-265.13716797503116,0.7142857142857143,517.9627550037095,-562.1635492328336,1.2
1-1864,6,592.9289435883043,1329.038044929317,3.982437059613401,15.859804933782229,1,0,170.65434444482275,-270.8505727065208,1.5,403.80365638222503,-302.10952203529575,0.75
1-1865,2,517.5249390929205,1272.8911505927729,2.045852744781675,4.185513453330713,1,0,220.89138841619715,-154.097097769717,0.5714285714285714,429.88078101065724,-302.4400762845685,0.6666666666666666
1-1866,2,711.094507166369,1292.7957469506464,2.869992342288006,8.236856044791793,1,0,199.64941634095712,-252.1727655942269,1.2,404.1331801045939,-451.01400910407904,1.0
1-1867,3,407.0531982343823,1274.9012533699515,1.8597242711541806,9.681725362434188,1,0,168.738566565341,-183.9960830197783,1.0,392.33075966259867,-298.6808815528597,0.8333333333333334
1-1870,5,573.1652036321781,1300.99794033069,1.6245239346677283,6.133156593358783,1,0,186.84595255609534,-198.56013082350827,1.0,355.0621979765708,-301.6526026460507,0.8571428571428571
1-1874,27,1662.180073316848,1575.5516532331733,4.573047370143037,11.581510424259745,1,0,205.15895660247878,-182.6845897881047,0.8,417.3921099133059,-252.1877063448878,0.5909090909090909
1-1876,3,526.3273093364272,1359.7755569341327,1.5765335592807919,2.485458063538562,1,0,233.71326571853237,-159.14976135582924,0.7142857142857143,250.00006964311245,-313.03465818518833,1.75
1-1877,4,3151.5173054478432,2040.9259247909586,4.030261322174869,16.243006325018722,1,0,664.9485455935579,-771.612320991661,1.1666666666666667,1456.6862146854155,-1190.7568040955744,0.7142857142857143
1-1881,23,949.1902029961846,1366.7654911421218,1.8563341072053983,1.8958774545122985,1,0,155.2523928952675,-144.67158123841398,0.8823529411764706,254.56381113867366,-202.05129878054453,0.8235294117647058
1-1882,9,1595.5204231557013,1809.850100246222,4.838022452969378,23.406461255435836,1,0,480.250997778445,-440.4967658539276,1.0,758.6402842380515,-844.7097107953323,1.125
1-1886,4,864.88705298504,1412.5695542450983,4.37605017397362,19.149815125134545,1,0,573.7674037947191,-265.7436117568893,0.4444444444444444,672.7289631718194,-678.2494950403802,1.0
1-1887,3,608.9262209971989,1375.113538408066,2.4765381714985044,6.133241314889155,1,0,323.5066410647187,-244.1684126417513,0.7142857142857143,500.36930507082315,-517.1253708423974,0.8333333333333334
1-1888,2,574.4957455126677,1417.4845116883848,2.798820094679304,7.833393922380669,1,0,140.21320675987366,-150.8400102276342,1.2,301.85992633613733,-257.30423517088894,0.6666666666666666
1-1894,5,512.4710385506222,1296.22812479429,1.418418370148458,4.85665230612496,1,0,145.91867421471258,-187.1431406442516,1.0,272.76137047288165,-256.5599811437791,1.1666666666666667
1-1896,6,642.2081118721794,1249.673158412033,4.886935128763991,23.88213495274752,1,0,174.1627425141938,-277.3794980554189,2.0,348.53891317702283,-316.81951993511746,0.75
1-1903,4,1258.1363340888045,1534.5590863639584,4.796664941247642,23.007994558594252,1,0,311.7915334678044,-490.31267374111366,1.1666666666666667,553.2972136194365,-526.0722303982548,1.4
1-1904,4,1316.2273655209106,1645.0630463952127,1.8456170262099718,3.40630220743614,1,0,379.91078741847906,-366.64414640611733,0.8571428571428571,522.1386229357998,-544.6750368742644,1.0
1-1906,2,1073.621815320696,1446.2489699059347,1.627359052916421,2.648297487109031,1,0,381.95886648834426,-423.43798406607885,1.2,693.4581669026695,-664.8088019783116,1.0
1-1907,3,719.0272360703209,1463.8232899124387,3.659655248421516,13.393076537299148,1,0,246.35926548152227,-250.28967486673565,1.4,404.31252882962673,-405.49931041575377,1.2
1-1908,3,602.4718595332454,1446.9901126457366,0.8112502836631332,0.6581270227435142,1,0,222.5463076783155,-112.81789854272189,0.7142857142857143,205.2567283984759,-356.78564109590155,1.75
1-1910,10,1558.3358007142099,1586.4994536438398,1.0625078382302842,12.04093569095089,1,0,401.25597113081204,-465.0674740693639,1.1111111111111112,480.07366659872855,-776.1756428527297,1.5714285714285714
